SYMBOL,QUOTE_DATE,BID,ASK,QUOTIM,QUOTEID,QUOTETIM_MS
EUR/USD,2019-05-02,1.1193,1.1197,03:33:42.507000,127408871,12822507
EUR/USD,2019-05-02,1.1193,1.1198,03:33:40.471000,127408872,12820471
EUR/USD,2019-05-02,1.1194,1.1198,03:33:45.523000,127408873,12825523
EUR/USD,2019-05-02,1.1193,1.1197,03:33:41.519000,127408874,12821519
EUR/USD,2019-05-02,1.1193,1.1197,03:33:44.329000,127408875,12824329
EUR/USD,2019-05-02,1.1194,1.1198,03:33:55.956000,127408876,12835956
EUR/USD,2019-05-02,1.1194,1.1198,03:33:53.552000,127408877,12833552
EUR/USD,2019-05-02,1.1194,1.1198,03:33:56.545000,127408878,12836545
EUR/USD,2019-05-02,1.1195,1.1198,03:33:52.855000,127408879,12832855
EUR/USD,2019-05-02,1.1194,1.1198,03:33:53.834000,127408880,12833834
EUR/USD,2019-05-02,1.1195,1.1198,03:33:54.626000,127408881,12834626
EUR/USD,2019-05-02,1.1194,1.1199,03:33:55.585000,127408882,12835585
EUR/USD,2019-05-02,1.1194,1.1199,03:33:52.396000,127408883,12832396
EUR/USD,2019-05-02,1.1194,1.1199,03:33:51.394000,127408884,12831394
EUR/USD,2019-05-02,1.1194,1.1198,03:33:54.532000,127408885,12834532
EUR/USD,2019-05-02,1.1194,1.1198,03:33:52.539000,127408886,12832539
EUR/USD,2019-05-02,1.1193,1.1198,03:33:54.725000,127408887,12834725
EUR/USD,2019-05-02,1.1194,1.1199,03:33:50.374000,127408888,12830374
EUR/USD,2019-05-02,1.1194,1.1198,03:34:00.559000,127408889,12840559
EUR/USD,2019-05-02,1.1194,1.1199,03:33:57.572000,127408890,12837572
EUR/USD,2019-05-02,1.1193,1.1198,03:33:53.409000,127408891,12833409
EUR/USD,2019-05-02,1.1196,1.1197,03:33:50.818000,127408892,12830818
EUR/USD,2019-05-02,1.1194,1.1199,03:33:56.616000,127408893,12836616
EUR/USD,2019-05-02,1.1194,1.1199,03:33:59.818000,127408894,12839818
EUR/USD,2019-05-02,1.1195,1.12,03:34:04.754000,127408895,12844754
EUR/USD,2019-05-02,1.1197,1.1198,03:34:09.136000,127408896,12849136
EUR/USD,2019-05-02,1.1194,1.1198,03:34:02.562000,127408897,12842562
EUR/USD,2019-05-02,1.1194,1.1199,03:34:06.955000,127408898,12846955
EUR/USD,2019-05-02,1.1195,1.12,03:34:11.015000,127408899,12851015
EUR/USD,2019-05-02,1.1195,1.12,03:34:05.774000,127408900,12845774
EUR/USD,2019-05-02,1.1195,1.1199,03:34:09.833000,127408901,12849833
EUR/USD,2019-05-02,1.1194,1.1199,03:34:08.164000,127408902,12848164
EUR/USD,2019-05-02,1.1195,1.1199,03:34:09.576000,127408903,12849576
EUR/USD,2019-05-02,1.1195,1.1199,03:34:06.582000,127408904,12846582
EUR/USD,2019-05-02,1.1194,1.1198,03:34:10.668000,127408905,12850668
EUR/USD,2019-05-02,1.1195,1.1199,03:34:08.571000,127408906,12848571
EUR/USD,2019-05-02,1.1195,1.12,03:34:09.779000,127408907,12849779
EUR/USD,2019-05-02,1.1194,1.1198,03:34:04.561000,127408908,12844561
EUR/USD,2019-05-02,1.1195,1.12,03:34:03.844000,127408909,12843844
EUR/USD,2019-05-02,1.1195,1.12,03:34:08.676000,127408910,12848676
EUR/USD,2019-05-02,1.1194,1.1198,03:34:03.565000,127408911,12843565
EUR/USD,2019-05-02,1.1197,1.1198,03:34:04.343000,127408912,12844343
EUR/USD,2019-05-02,1.1194,1.1198,03:34:02.817000,127408913,12842817
EUR/USD,2019-05-02,1.1193,1.1198,03:34:17.088000,127408914,12857088
EUR/USD,2019-05-02,1.1193,1.1198,03:34:18.455000,127408915,12858455
EUR/USD,2019-05-02,1.1194,1.1198,03:34:14.295000,127408916,12854295
EUR/USD,2019-05-02,1.1194,1.1198,03:34:14.593000,127408917,12854593
EUR/USD,2019-05-02,1.1194,1.1198,03:34:13.607000,127408918,12853607
EUR/USD,2019-05-02,1.1194,1.1199,03:34:13.812000,127408919,12853812
EUR/USD,2019-05-02,1.1193,1.1197,03:34:18.621000,127408920,12858621
EUR/USD,2019-05-02,1.1194,1.1198,03:34:15.592000,127408921,12855592
EUR/USD,2019-05-02,1.1194,1.1198,03:34:12.587000,127408922,12852587
EUR/USD,2019-05-02,1.1194,1.1197,03:34:14.854000,127408923,12854854
EUR/USD,2019-05-02,1.1193,1.1197,03:34:21.627000,127408924,12861627
EUR/USD,2019-05-02,1.1194,1.1198,03:34:16.598000,127408925,12856598
EUR/USD,2019-05-02,1.1194,1.1199,03:34:15.035000,127408926,12855035
EUR/USD,2019-05-02,1.1194,1.1198,03:34:16.828000,127408927,12856828
EUR/USD,2019-05-02,1.1193,1.1198,03:34:19.062000,127408928,12859062
EUR/USD,2019-05-02,1.1194,1.1198,03:34:11.579000,127408929,12851579
EUR/USD,2019-05-02,1.1194,1.1197,03:34:14.112000,127408930,12854112
EUR/USD,2019-05-02,1.1194,1.1199,03:34:16.314000,127408931,12856314
EUR/USD,2019-05-02,1.1193,1.1197,03:34:20.641000,127408932,12860641
EUR/USD,2019-05-02,1.1193,1.1197,03:34:17.662000,127408933,12857662
EUR/USD,2019-05-02,1.1194,1.1199,03:34:30.208000,127408934,12870208
EUR/USD,2019-05-02,1.1192,1.1197,03:34:26.275000,127408935,12866275
EUR/USD,2019-05-02,1.1193,1.1197,03:34:27.663000,127408936,12867663
EUR/USD,2019-05-02,1.1194,1.1199,03:34:30.166000,127408937,12870166
EUR/USD,2019-05-02,1.1196,1.1197,03:34:24.230000,127408938,12864230
EUR/USD,2019-05-02,1.1193,1.1197,03:34:25.650000,127408939,12865650
EUR/USD,2019-05-02,1.1193,1.1198,03:34:29.822000,127408940,12869822
EUR/USD,2019-05-02,1.1193,1.1197,03:34:28.659000,127408941,12868659
EUR/USD,2019-05-02,1.1194,1.1198,03:34:23.633000,127408942,12863633
EUR/USD,2019-05-02,1.1194,1.1198,03:34:24.833000,127408943,12864833
EUR/USD,2019-05-02,1.1194,1.1198,03:34:29.640000,127408944,12869640
EUR/USD,2019-05-02,1.1195,1.1196,03:34:30.469000,127408945,12870469
EUR/USD,2019-05-02,1.1194,1.1199,03:34:29.097000,127408946,12869097
EUR/USD,2019-05-02,1.1193,1.1197,03:34:26.635000,127408947,12866635
EUR/USD,2019-05-02,1.1194,1.1198,03:34:31.685000,127408948,12871685
EUR/USD,2019-05-02,1.1192,1.1197,03:34:23.006000,127408949,12863006
EUR/USD,2019-05-02,1.1192,1.1197,03:34:21.985000,127408950,12861985
EUR/USD,2019-05-02,1.1194,1.1199,03:34:26.087000,127408951,12866087
EUR/USD,2019-05-02,1.1193,1.1198,03:34:24.173000,127408952,12864173
EUR/USD,2019-05-02,1.1193,1.1198,03:34:27.108000,127408953,12867108
EUR/USD,2019-05-02,1.1193,1.1198,03:34:28.277000,127408954,12868277
EUR/USD,2019-05-02,1.1194,1.1199,03:34:25.145000,127408955,12865145
EUR/USD,2019-05-02,1.1193,1.1197,03:34:22.602000,127408956,12862602
EUR/USD,2019-05-02,1.1194,1.1198,03:34:37.664000,127408957,12877664
EUR/USD,2019-05-02,1.1194,1.1199,03:34:37.264000,127408958,12877264
EUR/USD,2019-05-02,1.1193,1.1198,03:34:38.384000,127408959,12878384
EUR/USD,2019-05-02,1.1194,1.1197,03:34:37.354000,127408960,12877354
EUR/USD,2019-05-02,1.1194,1.1195,03:34:39.824000,127408961,12879824
EUR/USD,2019-05-02,1.1193,1.1198,03:34:33.209000,127408962,12873209
EUR/USD,2019-05-02,1.1193,1.1197,03:34:36.673000,127408963,12876673
EUR/USD,2019-05-02,1.1193,1.1197,03:34:40.680000,127408964,12880680
EUR/USD,2019-05-02,1.1193,1.1197,03:34:36.831000,127408965,12876831
EUR/USD,2019-05-02,1.1194,1.1198,03:34:33.841000,127408966,12873841
EUR/USD,2019-05-02,1.1193,1.1197,03:34:39.674000,127408967,12879674
EUR/USD,2019-05-02,1.1194,1.1198,03:34:39.794000,127408968,12879794
EUR/USD,2019-05-02,1.1194,1.1197,03:34:34.201000,127408969,12874201
EUR/USD,2019-05-02,1.1193,1.1197,03:34:38.674000,127408970,12878674
EUR/USD,2019-05-02,1.1194,1.1198,03:34:32.649000,127408971,12872649
EUR/USD,2019-05-02,1.1193,1.1198,03:34:39.196000,127408972,12879196
EUR/USD,2019-05-02,1.1193,1.1197,03:34:34.659000,127408973,12874659
EUR/USD,2019-05-02,1.1193,1.1197,03:34:41.682000,127408974,12881682
EUR/USD,2019-05-02,1.1193,1.1198,03:34:39.293000,127408975,12879293
EUR/USD,2019-05-02,1.1194,1.1199,03:34:49.453000,127408976,12889453
EUR/USD,2019-05-02,1.1194,1.1199,03:34:44.832000,127408977,12884832
EUR/USD,2019-05-02,1.1194,1.1198,03:34:49.688000,127408978,12889688
EUR/USD,2019-05-02,1.1194,1.1198,03:34:43.973000,127408979,12883973
EUR/USD,2019-05-02,1.1194,1.1198,03:34:44.277000,127408980,12884277
EUR/USD,2019-05-02,1.1193,1.1197,03:34:50.693000,127408981,12890693
EUR/USD,2019-05-02,1.1193,1.1198,03:34:48.364000,127408982,12888364
EUR/USD,2019-05-02,1.1194,1.1198,03:34:42.661000,127408983,12882661
EUR/USD,2019-05-02,1.1194,1.1199,03:34:43.292000,127408984,12883292
EUR/USD,2019-05-02,1.1196,1.1197,03:34:47.237000,127408985,12887237
EUR/USD,2019-05-02,1.1193,1.1198,03:34:47.270000,127408986,12887270
EUR/USD,2019-05-02,1.1193,1.1197,03:34:48.729000,127408987,12888729
EUR/USD,2019-05-02,1.1194,1.1199,03:34:43.234000,127408988,12883234
EUR/USD,2019-05-02,1.1193,1.1197,03:34:47.826000,127408989,12887826
EUR/USD,2019-05-02,1.1193,1.1198,03:34:48.404000,127408990,12888404
EUR/USD,2019-05-02,1.1194,1.1199,03:34:51.832000,127408991,12891832
EUR/USD,2019-05-02,1.1194,1.1198,03:34:51.953000,127408992,12891953
EUR/USD,2019-05-02,1.1194,1.1199,03:34:50.525000,127408993,12890525
EUR/USD,2019-05-02,1.1194,1.1199,03:34:42.396000,127408994,12882396
EUR/USD,2019-05-02,1.1195,1.1196,03:34:56.830000,127408995,12896830
EUR/USD,2019-05-02,1.1193,1.1197,03:35:15.793000,127408996,12915793
EUR/USD,2019-05-02,1.1194,1.1197,03:34:54.326000,127408997,12894326
EUR/USD,2019-05-02,1.1193,1.1198,03:35:11.948000,127408998,12911948
EUR/USD,2019-05-02,1.1192,1.1197,03:35:02.605000,127408999,12902605
EUR/USD,2019-05-02,1.1195,1.1196,03:35:05.831000,127409000,12905831
EUR/USD,2019-05-02,1.1193,1.1197,03:35:11.763000,127409001,12911763
EUR/USD,2019-05-02,1.1195,1.1196,03:34:54.980000,127409002,12894980
EUR/USD,2019-05-02,1.1194,1.1197,03:35:14.415000,127409003,12914415
EUR/USD,2019-05-02,1.1193,1.1198,03:35:03.868000,127409004,12903868
EUR/USD,2019-05-02,1.1193,1.1197,03:35:16.757000,127409005,12916757
EUR/USD,2019-05-02,1.1193,1.1197,03:35:01.699000,127409006,12901699
EUR/USD,2019-05-02,1.1193,1.1197,03:35:14.342000,127409007,12914342
EUR/USD,2019-05-02,1.1195,1.1196,03:35:04.196000,127409008,12904196
EUR/USD,2019-05-02,1.1194,1.1198,03:35:00.738000,127409009,12900738
EUR/USD,2019-05-02,1.1195,1.1196,03:35:11.834000,127409010,12911834
EUR/USD,2019-05-02,1.1194,1.1198,03:34:57.703000,127409011,12897703
EUR/USD,2019-05-02,1.1193,1.1198,03:35:08.617000,127409012,12908617
EUR/USD,2019-05-02,1.1194,1.1199,03:35:10.696000,127409013,12910696
EUR/USD,2019-05-02,1.1193,1.1197,03:35:04.804000,127409014,12904804
EUR/USD,2019-05-02,1.1193,1.1198,03:35:07.747000,127409015,12907747
EUR/USD,2019-05-02,1.1193,1.1197,03:35:03.791000,127409016,12903791
EUR/USD,2019-05-02,1.119,1.1193,03:35:00.565000,127409017,12900565
EUR/USD,2019-05-02,1.1193,1.1197,03:35:20.750000,127409018,12920750
EUR/USD,2019-05-02,1.1194,1.1197,03:35:16.831000,127409019,12916831
EUR/USD,2019-05-02,1.1194,1.1199,03:35:06.587000,127409020,12906587
EUR/USD,2019-05-02,1.1193,1.1198,03:35:13.839000,127409021,12913839
EUR/USD,2019-05-02,1.1194,1.1198,03:34:58.713000,127409022,12898713
EUR/USD,2019-05-02,1.1193,1.1197,03:35:02.730000,127409023,12902730
EUR/USD,2019-05-02,1.1193,1.1198,03:35:05.704000,127409024,12905704
EUR/USD,2019-05-02,1.1193,1.1197,03:35:05.731000,127409025,12905731
EUR/USD,2019-05-02,1.1193,1.1197,03:35:17.741000,127409026,12917741
EUR/USD,2019-05-02,1.1193,1.1197,03:35:12.734000,127409027,12912734
EUR/USD,2019-05-02,1.1194,1.1198,03:34:53.698000,127409028,12893698
EUR/USD,2019-05-02,1.1195,1.1196,03:35:09.435000,127409029,12909435
EUR/USD,2019-05-02,1.1196,1.1197,03:34:59.506000,127409030,12899506
EUR/USD,2019-05-02,1.1193,1.1197,03:35:10.813000,127409031,12910813
EUR/USD,2019-05-02,1.1193,1.1198,03:35:08.716000,127409032,12908716
EUR/USD,2019-05-02,1.1193,1.1197,03:35:13.727000,127409033,12913727
EUR/USD,2019-05-02,1.1193,1.1197,03:35:18.803000,127409034,12918803
EUR/USD,2019-05-02,1.1192,1.1197,03:35:26.951000,127409035,12926951
EUR/USD,2019-05-02,1.1193,1.1197,03:35:21.752000,127409036,12921752
EUR/USD,2019-05-02,1.1194,1.1195,03:35:24.050000,127409037,12924050
EUR/USD,2019-05-02,1.1193,1.1197,03:35:22.755000,127409038,12922755
EUR/USD,2019-05-02,1.1192,1.1197,03:35:30.837000,127409039,12930837
EUR/USD,2019-05-02,1.1193,1.1197,03:35:24.761000,127409040,12924761
EUR/USD,2019-05-02,1.1192,1.1196,03:35:23.878000,127409041,12923878
EUR/USD,2019-05-02,1.1193,1.1197,03:35:22.824000,127409042,12922824
EUR/USD,2019-05-02,1.1193,1.1197,03:35:26.773000,127409043,12926773
EUR/USD,2019-05-02,1.1192,1.1197,03:35:25.094000,127409044,12925094
EUR/USD,2019-05-02,1.1192,1.1197,03:35:27.037000,127409045,12927037
EUR/USD,2019-05-02,1.1193,1.1198,03:35:35.286000,127409046,12935286
EUR/USD,2019-05-02,1.1193,1.1197,03:35:35.810000,127409047,12935810
EUR/USD,2019-05-02,1.1194,1.1195,03:35:39.806000,127409048,12939806
EUR/USD,2019-05-02,1.1193,1.1197,03:35:38.795000,127409049,12938795
EUR/USD,2019-05-02,1.1195,1.1196,03:35:40.398000,127409050,12940398
EUR/USD,2019-05-02,1.1193,1.1197,03:35:39.832000,127409051,12939832
EUR/USD,2019-05-02,1.1193,1.1197,03:35:41.807000,127409052,12941807
EUR/USD,2019-05-02,1.1193,1.1197,03:35:36.774000,127409053,12936774
EUR/USD,2019-05-02,1.1194,1.1198,03:35:37.768000,127409054,12937768
EUR/USD,2019-05-02,1.1193,1.1197,03:35:34.786000,127409055,12934786
EUR/USD,2019-05-02,1.1194,1.1199,03:35:40.338000,127409056,12940338
EUR/USD,2019-05-02,1.1193,1.1198,03:35:34.078000,127409057,12934078
EUR/USD,2019-05-02,1.1193,1.1197,03:35:33.768000,127409058,12933768
EUR/USD,2019-05-02,1.1193,1.1196,03:35:34.532000,127409059,12934532
EUR/USD,2019-05-02,1.1196,1.1197,03:35:38.240000,127409060,12938240
EUR/USD,2019-05-02,1.1193,1.1197,03:35:40.796000,127409061,12940796
EUR/USD,2019-05-02,1.1194,1.1199,03:35:39.265000,127409062,12939265
EUR/USD,2019-05-02,1.1193,1.1198,03:35:49.246000,127409063,12949246
EUR/USD,2019-05-02,1.1193,1.1198,03:35:46.397000,127409064,12946397
EUR/USD,2019-05-02,1.1192,1.1197,03:35:47.258000,127409065,12947258
EUR/USD,2019-05-02,1.1193,1.1197,03:35:45.796000,127409066,12945796
EUR/USD,2019-05-02,1.1194,1.1199,03:35:45.166000,127409067,12945166
EUR/USD,2019-05-02,1.1193,1.1197,03:35:52.129000,127409068,12952129
EUR/USD,2019-05-02,1.1193,1.1198,03:35:43.835000,127409069,12943835
EUR/USD,2019-05-02,1.1193,1.1197,03:35:49.802000,127409070,12949802
EUR/USD,2019-05-02,1.1192,1.1197,03:35:51.327000,127409071,12951327
EUR/USD,2019-05-02,1.1193,1.1198,03:35:51.429000,127409072,12951429
EUR/USD,2019-05-02,1.1193,1.1197,03:35:50.803000,127409073,12950803
EUR/USD,2019-05-02,1.1193,1.1198,03:35:42.425000,127409074,12942425
EUR/USD,2019-05-02,1.1192,1.1197,03:35:48.388000,127409075,12948388
EUR/USD,2019-05-02,1.1193,1.1198,03:35:43.136000,127409076,12943136
EUR/USD,2019-05-02,1.1193,1.1198,03:35:43.346000,127409077,12943346
EUR/USD,2019-05-02,1.1193,1.1197,03:35:42.836000,127409078,12942836
EUR/USD,2019-05-02,1.1192,1.1197,03:35:50.510000,127409079,12950510
EUR/USD,2019-05-02,1.1194,1.1195,03:35:48.210000,127409080,12948210
EUR/USD,2019-05-02,1.1195,1.1196,03:35:43.575000,127409081,12943575
EUR/USD,2019-05-02,1.1193,1.1197,03:35:44.379000,127409082,12944379
EUR/USD,2019-05-02,1.1193,1.1198,03:35:45.324000,127409083,12945324
EUR/USD,2019-05-02,1.1194,1.1199,03:35:44.456000,127409084,12944456
EUR/USD,2019-05-02,1.1193,1.1198,03:35:52.365000,127409085,12952365
EUR/USD,2019-05-02,1.1196,1.1197,03:35:53.630000,127409086,12953630
EUR/USD,2019-05-02,1.1193,1.1198,03:36:00.586000,127409087,12960586
EUR/USD,2019-05-02,1.1192,1.1196,03:35:59.841000,127409088,12959841
EUR/USD,2019-05-02,1.1192,1.1196,03:35:54.857000,127409089,12954857
EUR/USD,2019-05-02,1.1193,1.1198,03:35:54.717000,127409090,12954717
EUR/USD,2019-05-02,1.1193,1.1198,03:35:59.559000,127409091,12959559
EUR/USD,2019-05-02,1.1193,1.1198,03:35:55.832000,127409092,12955832
EUR/USD,2019-05-02,1.1193,1.1197,03:36:00.869000,127409093,12960869
EUR/USD,2019-05-02,1.1193,1.1197,03:35:55.842000,127409094,12955842
EUR/USD,2019-05-02,1.1192,1.1196,03:35:53.826000,127409095,12953826
EUR/USD,2019-05-02,1.1194,1.1199,03:35:53.354000,127409096,12953354
EUR/USD,2019-05-02,1.1192,1.1197,03:36:01.834000,127409097,12961834
EUR/USD,2019-05-02,1.1193,1.1198,03:35:56.486000,127409098,12956486
EUR/USD,2019-05-02,1.1192,1.1197,03:35:58.484000,127409099,12958484
EUR/USD,2019-05-02,1.1195,1.1196,03:35:58.386000,127409100,12958386
EUR/USD,2019-05-02,1.1193,1.1196,03:35:54.637000,127409101,12954637
EUR/USD,2019-05-02,1.1193,1.1197,03:35:56.811000,127409102,12956811
EUR/USD,2019-05-02,1.1194,1.1199,03:35:52.417000,127409103,12952417
EUR/USD,2019-05-02,1.1192,1.1197,03:35:53.557000,127409104,12953557
EUR/USD,2019-05-02,1.1192,1.1196,03:35:58.851000,127409105,12958851
EUR/USD,2019-05-02,1.1194,1.1195,03:36:00.757000,127409106,12960757
EUR/USD,2019-05-02,1.1192,1.1196,03:35:52.818000,127409107,12952818
EUR/USD,2019-05-02,1.1193,1.1197,03:36:05.851000,127409108,12965851
EUR/USD,2019-05-02,1.1193,1.1197,03:36:09.852000,127409109,12969852
EUR/USD,2019-05-02,1.1193,1.1197,03:36:06.846000,127409110,12966846
EUR/USD,2019-05-02,1.1192,1.1197,03:36:03.820000,127409111,12963820
EUR/USD,2019-05-02,1.1194,1.1195,03:36:03.406000,127409112,12963406
EUR/USD,2019-05-02,1.1193,1.1197,03:36:07.860000,127409113,12967860
EUR/USD,2019-05-02,1.1193,1.1198,03:36:07.976000,127409114,12967976
EUR/USD,2019-05-02,1.1194,1.1195,03:36:13.190000,127409115,12973190
EUR/USD,2019-05-02,1.1192,1.1197,03:36:03.679000,127409116,12963679
EUR/USD,2019-05-02,1.1192,1.1196,03:36:12.876000,127409117,12972876
EUR/USD,2019-05-02,1.1193,1.1197,03:36:11.858000,127409118,12971858
EUR/USD,2019-05-02,1.1194,1.1195,03:36:11.833000,127409119,12971833
EUR/USD,2019-05-02,1.1194,1.1195,03:36:10.794000,127409120,12970794
EUR/USD,2019-05-02,1.1194,1.1196,03:36:10.766000,127409121,12970766
EUR/USD,2019-05-02,1.1193,1.1197,03:36:02.841000,127409122,12962841
EUR/USD,2019-05-02,1.1193,1.1197,03:36:08.868000,127409123,12968868
EUR/USD,2019-05-02,1.1195,1.1196,03:36:08.487000,127409124,12968487
EUR/USD,2019-05-02,1.1192,1.1197,03:36:16.869000,127409125,12976869
EUR/USD,2019-05-02,1.1193,1.1197,03:36:22.978000,127409126,12982978
EUR/USD,2019-05-02,1.1192,1.1196,03:36:15.447000,127409127,12975447
EUR/USD,2019-05-02,1.1193,1.1198,03:36:15.786000,127409128,12975786
EUR/USD,2019-05-02,1.1192,1.1196,03:36:17.886000,127409129,12977886
EUR/USD,2019-05-02,1.1193,1.1196,03:36:14.761000,127409130,12974761
EUR/USD,2019-05-02,1.1193,1.1197,03:36:21.874000,127409131,12981874
EUR/USD,2019-05-02,1.1193,1.1198,03:36:21.017000,127409132,12981017
EUR/USD,2019-05-02,1.1193,1.1198,03:36:22.058000,127409133,12982058
EUR/USD,2019-05-02,1.1193,1.1197,03:36:20.885000,127409134,12980885
EUR/USD,2019-05-02,1.1192,1.1197,03:36:19.828000,127409135,12979828
EUR/USD,2019-05-02,1.1192,1.1196,03:36:19.876000,127409136,12979876
EUR/USD,2019-05-02,1.1192,1.1196,03:36:15.884000,127409137,12975884
EUR/USD,2019-05-02,1.1192,1.1197,03:36:17.948000,127409138,12977948
EUR/USD,2019-05-02,1.1192,1.1196,03:36:13.851000,127409139,12973851
EUR/USD,2019-05-02,1.1192,1.1196,03:36:19.186000,127409140,12979186
EUR/USD,2019-05-02,1.1192,1.1196,03:36:16.956000,127409141,12976956
EUR/USD,2019-05-02,1.1195,1.1196,03:36:21.308000,127409142,12981308
EUR/USD,2019-05-02,1.1193,1.1197,03:36:27.271000,127409143,12987271
EUR/USD,2019-05-02,1.1194,1.1195,03:36:23.958000,127409144,12983958
EUR/USD,2019-05-02,1.1192,1.1196,03:36:31.951000,127409145,12991951
EUR/USD,2019-05-02,1.1193,1.1197,03:36:26.832000,127409146,12986832
EUR/USD,2019-05-02,1.1193,1.1197,03:36:25.889000,127409147,12985889
EUR/USD,2019-05-02,1.1194,1.1195,03:36:32.571000,127409148,12992571
EUR/USD,2019-05-02,1.1192,1.1197,03:36:33.118000,127409149,12993118
EUR/USD,2019-05-02,1.1193,1.1197,03:36:25.148000,127409150,12985148
EUR/USD,2019-05-02,1.1192,1.1197,03:36:43.397000,127409151,13003397
EUR/USD,2019-05-02,1.1194,1.1195,03:36:41.021000,127409152,13001021
EUR/USD,2019-05-02,1.1192,1.1197,03:36:37.834000,127409153,12997834
EUR/USD,2019-05-02,1.1193,1.1198,03:36:42.338000,127409154,13002338
EUR/USD,2019-05-02,1.1192,1.1196,03:36:37.950000,127409155,12997950
EUR/USD,2019-05-02,1.1193,1.1197,03:36:43.966000,127409156,13003966
EUR/USD,2019-05-02,1.1195,1.1196,03:36:41.350000,127409157,13001350
EUR/USD,2019-05-02,1.1192,1.1196,03:36:34.957000,127409158,12994957
EUR/USD,2019-05-02,1.1192,1.1197,03:36:36.108000,127409159,12996108
EUR/USD,2019-05-02,1.1192,1.1197,03:36:35.036000,127409160,12995036
EUR/USD,2019-05-02,1.1193,1.1197,03:36:41.002000,127409161,13001002
EUR/USD,2019-05-02,1.1192,1.1196,03:36:35.961000,127409162,12995961
EUR/USD,2019-05-02,1.1192,1.1196,03:36:49.959000,127409163,13009959
EUR/USD,2019-05-02,1.1191,1.1196,03:36:52.509000,127409164,13012509
EUR/USD,2019-05-02,1.1194,1.1195,03:36:46.249000,127409165,13006249
EUR/USD,2019-05-02,1.1193,1.1194,03:36:52.280000,127409166,13012280
EUR/USD,2019-05-02,1.1192,1.1197,03:36:45.336000,127409167,13005336
EUR/USD,2019-05-02,1.1192,1.1197,03:36:44.370000,127409168,13004370
EUR/USD,2019-05-02,1.1192,1.1196,03:36:47.330000,127409169,13007330
EUR/USD,2019-05-02,1.1193,1.1196,03:36:45.960000,127409170,13005960
EUR/USD,2019-05-02,1.1192,1.1197,03:36:44.831000,127409171,13004831
EUR/USD,2019-05-02,1.119,1.1195,03:36:53.472000,127409172,13013472
EUR/USD,2019-05-02,1.1192,1.1196,03:36:47.958000,127409173,13007958
EUR/USD,2019-05-02,1.1192,1.1196,03:36:45.214000,127409174,13005214
EUR/USD,2019-05-02,1.1192,1.1196,03:36:44.496000,127409175,13004496
EUR/USD,2019-05-02,1.1192,1.1197,03:36:49.208000,127409176,13009208
EUR/USD,2019-05-02,1.1192,1.1197,03:36:49.312000,127409177,13009312
EUR/USD,2019-05-02,1.1192,1.1197,03:36:48.481000,127409178,13008481
EUR/USD,2019-05-02,1.1192,1.1196,03:36:51.831000,127409179,13011831
EUR/USD,2019-05-02,1.1193,1.1198,03:36:47.275000,127409180,13007275
EUR/USD,2019-05-02,1.1191,1.1195,03:36:51.963000,127409181,13011963
EUR/USD,2019-05-02,1.1193,1.1198,03:36:48.229000,127409182,13008229
EUR/USD,2019-05-02,1.1191,1.1195,03:37:02.982000,127409183,13022982
EUR/USD,2019-05-02,1.1192,1.1195,03:36:56.854000,127409184,13016854
EUR/USD,2019-05-02,1.1191,1.1195,03:36:57.958000,127409185,13017958
EUR/USD,2019-05-02,1.1191,1.1196,03:37:02.680000,127409186,13022680
EUR/USD,2019-05-02,1.1192,1.1196,03:37:03.980000,127409187,13023980
EUR/USD,2019-05-02,1.1192,1.1197,03:36:59.477000,127409188,13019477
EUR/USD,2019-05-02,1.1192,1.1195,03:36:58.836000,127409189,13018836
EUR/USD,2019-05-02,1.1191,1.1196,03:36:55.456000,127409190,13015456
EUR/USD,2019-05-02,1.1192,1.1196,03:37:01.017000,127409191,13021017
EUR/USD,2019-05-02,1.1191,1.1196,03:37:01.458000,127409192,13021458
EUR/USD,2019-05-02,1.1192,1.1197,03:37:00.649000,127409193,13020649
EUR/USD,2019-05-02,1.1192,1.1196,03:36:58.974000,127409194,13018974
EUR/USD,2019-05-02,1.1192,1.1196,03:36:59.962000,127409195,13019962
EUR/USD,2019-05-02,1.1191,1.1195,03:37:02.241000,127409196,13022241
EUR/USD,2019-05-02,1.1191,1.1196,03:36:54.535000,127409197,13014535
EUR/USD,2019-05-02,1.1193,1.1194,03:37:12.246000,127409198,13032246
EUR/USD,2019-05-02,1.1192,1.1197,03:37:10.721000,127409199,13030721
EUR/USD,2019-05-02,1.1194,1.1195,03:37:07.200000,127409200,13027200
EUR/USD,2019-05-02,1.1192,1.1197,03:37:08.869000,127409201,13028869
EUR/USD,2019-05-02,1.1191,1.1196,03:37:12.049000,127409202,13032049
EUR/USD,2019-05-02,1.1193,1.1197,03:37:15.005000,127409203,13035005
EUR/USD,2019-05-02,1.1192,1.1196,03:37:11.991000,127409204,13031991
EUR/USD,2019-05-02,1.1192,1.1196,03:37:05.830000,127409205,13025830
EUR/USD,2019-05-02,1.1194,1.1195,03:37:10.671000,127409206,13030671
EUR/USD,2019-05-02,1.1193,1.1197,03:37:12.833000,127409207,13032833
EUR/USD,2019-05-02,1.1192,1.1196,03:37:09.991000,127409208,13029991
EUR/USD,2019-05-02,1.1194,1.1195,03:37:10.641000,127409209,13030641
EUR/USD,2019-05-02,1.1191,1.1196,03:37:09.748000,127409210,13029748
